learner_id,event_date,grade,subject,activity_type,learning_style,connectivity,session_minutes,attempts,hints_used,accuracy,mastery_before,mastery_after,inactivity_days,completed,needs_remediation,origin
ELV-7ae372c6ba,2026-01-14,Terminale C,Physique-Chimie,course,visuel,moyenne,39,2,2,0.5228,0.4186,0.4911,7,0,1,synthetic
ELV-7ae372c6ba,2026-01-15,Terminale C,SVT,laboratory,visuel,moyenne,41,1,2,0.6789,0.5162,0.6057,1,1,0,synthetic
ELV-7ae372c6ba,2026-01-19,Terminale C,Mathématiques,course,visuel,moyenne,22,1,2,0.5223,0.4399,0.492,12,0,1,synthetic
ELV-7ae372c6ba,2026-02-06,Terminale C,Physique-Chimie,exam,visuel,moyenne,20,3,3,0.4279,0.4625,0.5027,4,1,1,synthetic
ELV-7ae372c6ba,2026-02-06,Terminale C,SVT,exercise,visuel,moyenne,18,1,1,0.4445,0.4169,0.4553,21,1,1,synthetic
ELV-7ae372c6ba,2026-01-30,Terminale C,Mathématiques,course,visuel,moyenne,31,5,1,0.5,0.353,0.3994,27,1,1,synthetic
ELV-7ae372c6ba,2026-02-25,Terminale C,Physique-Chimie,exercise,visuel,moyenne,16,4,3,0.3062,0.3234,0.3781,30,0,1,synthetic
ELV-7343acf055,2026-01-05,Terminale D,Physique-Chimie,laboratory,auditif,faible,38,2,2,0.3491,0.3486,0.4187,3,1,1,synthetic
ELV-7343acf055,2026-01-17,Terminale D,SVT,course,auditif,faible,34,2,1,0.728,0.5994,0.6899,6,1,0,synthetic
ELV-7343acf055,2026-01-12,Terminale D,Mathématiques,course,auditif,faible,23,2,1,0.6746,0.5909,0.6625,9,1,0,synthetic
ELV-7343acf055,2026-01-23,Terminale D,Physique-Chimie,exercise,auditif,faible,25,2,2,0.4224,0.4543,0.531,6,1,1,synthetic
ELV-7343acf055,2026-02-06,Terminale D,SVT,course,auditif,faible,31,3,2,0.363,0.413,0.4325,2,0,1,synthetic
ELV-7343acf055,2026-01-26,Terminale D,Mathématiques,exercise,auditif,faible,39,4,2,0.449,0.417,0.46,3,1,1,synthetic
ELV-7343acf055,2026-02-04,Terminale D,Physique-Chimie,exercise,auditif,faible,27,4,2,0.487,0.3939,0.4438,3,1,1,synthetic
ELV-7343acf055,2026-02-27,Terminale D,SVT,course,auditif,faible,31,1,1,0.6178,0.5361,0.614,4,1,0,synthetic
ELV-e4dcd72970,2026-01-06,3e,SVT,exam,visuel,faible,23,2,2,0.4775,0.5003,0.5584,4,0,1,synthetic
ELV-e4dcd72970,2026-01-11,3e,Mathématiques,laboratory,visuel,faible,34,3,3,0.4898,0.4099,0.4838,18,1,1,synthetic
ELV-e4dcd72970,2026-01-20,3e,Physique-Chimie,exam,visuel,faible,40,2,1,0.5873,0.4952,0.5635,22,1,1,synthetic
ELV-e4dcd72970,2026-01-16,3e,SVT,course,visuel,faible,35,3,2,0.5574,0.5335,0.5679,37,1,1,synthetic
ELV-e4dcd72970,2026-02-03,3e,Mathématiques,exercise,visuel,faible,39,3,2,0.4926,0.4016,0.4913,16,0,1,synthetic
ELV-e4dcd72970,2026-01-23,3e,Physique-Chimie,laboratory,visuel,faible,27,2,1,0.6811,0.6077,0.6952,10,1,0,synthetic
ELV-e4dcd72970,2026-01-23,3e,SVT,course,visuel,faible,28,1,1,0.8257,0.6458,0.7144,21,1,1,synthetic
ELV-e4dcd72970,2026-01-30,3e,Mathématiques,laboratory,visuel,faible,53,2,2,0.5677,0.565,0.6768,6,1,0,synthetic
ELV-92e0cd7b06,2026-01-08,3e,Mathématiques,course,visuel,moyenne,28,2,0,0.734,0.591,0.6997,0,1,0,synthetic
ELV-92e0cd7b06,2026-01-17,3e,Physique-Chimie,laboratory,visuel,moyenne,20,2,2,0.5598,0.4162,0.5095,0,1,1,synthetic
ELV-92e0cd7b06,2026-01-19,3e,SVT,exercise,visuel,moyenne,12,2,1,0.84,0.6755,0.7426,8,0,0,synthetic
ELV-92e0cd7b06,2026-01-24,3e,Mathématiques,course,visuel,moyenne,24,3,3,0.4241,0.4582,0.4575,8,0,1,synthetic
ELV-92e0cd7b06,2026-02-01,3e,Physique-Chimie,exam,visuel,moyenne,35,3,2,0.5229,0.4717,0.5107,5,1,1,synthetic
ELV-92e0cd7b06,2026-01-25,3e,SVT,exam,visuel,moyenne,31,2,2,0.5599,0.5319,0.5662,1,1,1,synthetic
ELV-92e0cd7b06,2026-01-29,3e,Mathématiques,laboratory,visuel,moyenne,31,3,2,0.5103,0.4313,0.5265,4,1,1,synthetic
ELV-92e0cd7b06,2026-02-16,3e,Physique-Chimie,exercise,visuel,moyenne,32,2,2,0.5374,0.4933,0.5597,12,1,1,synthetic
ELV-fb60ec9765,2026-01-07,3e,Physique-Chimie,exercise,pratique,bonne,24,1,0,1.0,1.0,1.0,16,1,1,synthetic
ELV-fb60ec9765,2026-01-14,3e,SVT,exercise,pratique,bonne,18,2,0,1.0,1.0,1.0,4,1,0,synthetic
ELV-fb60ec9765,2026-01-13,3e,Mathématiques,exercise,pratique,bonne,36,2,0,0.8987,0.7531,0.9103,10,1,0,synthetic
ELV-fb60ec9765,2026-01-20,3e,Physique-Chimie,laboratory,pratique,bonne,29,1,0,1.0,0.8358,1.0,2,1,0,synthetic
ELV-fb60ec9765,2026-02-01,3e,SVT,laboratory,pratique,bonne,35,2,0,1.0,0.8804,1.0,30,1,1,synthetic
ELV-fb60ec9765,2026-01-30,3e,Mathématiques,course,pratique,bonne,30,2,1,0.9839,0.779,0.9087,3,1,0,synthetic
ELV-fb60ec9765,2026-02-20,3e,Physique-Chimie,exercise,pratique,bonne,27,1,0,1.0,0.8841,1.0,2,1,0,synthetic
ELV-fb60ec9765,2026-02-18,3e,SVT,laboratory,pratique,bonne,30,1,0,1.0,0.8385,1.0,6,1,0,synthetic
ELV-c9e829fab0,2026-01-06,Terminale C,SVT,exam,visuel,moyenne,34,2,1,0.7745,0.728,0.8578,3,1,0,synthetic
ELV-c9e829fab0,2026-01-13,Terminale C,Mathématiques,exercise,visuel,moyenne,17,1,1,0.6897,0.7346,0.86,5,1,0,synthetic
ELV-c9e829fab0,2026-01-19,Terminale C,Physique-Chimie,course,visuel,moyenne,18,1,2,0.86,0.7752,0.8993,3,1,0,synthetic
ELV-c9e829fab0,2026-01-15,Terminale C,SVT,exercise,visuel,moyenne,34,1,2,0.9447,0.8184,0.8869,10,1,0,synthetic
ELV-c9e829fab0,2026-01-22,Terminale C,Mathématiques,exercise,visuel,moyenne,24,2,1,0.687,0.7153,0.7575,0,1,0,synthetic
ELV-c9e829fab0,2026-01-26,Terminale C,Physique-Chimie,course,visuel,moyenne,36,1,1,1.0,0.8679,1.0,3,1,0,synthetic
ELV-c9e829fab0,2026-02-10,Terminale C,SVT,course,visuel,moyenne,28,1,1,0.7696,0.7359,0.8553,3,1,0,synthetic
ELV-c9e829fab0,2026-03-04,Terminale C,Mathématiques,laboratory,visuel,moyenne,26,2,1,0.9295,0.7083,0.8121,8,1,0,synthetic
ELV-ea229b818e,2026-01-08,3e,Mathématiques,exercise,pratique,moyenne,19,2,2,0.678,0.5553,0.6378,9,0,0,synthetic
ELV-ea229b818e,2026-01-11,3e,Physique-Chimie,course,pratique,moyenne,19,1,1,0.8769,0.7009,0.7646,1,1,0,synthetic
ELV-ea229b818e,2026-01-18,3e,SVT,exercise,pratique,moyenne,27,1,0,0.7653,0.6376,0.7454,3,1,0,synthetic
ELV-ea229b818e,2026-01-15,3e,Mathématiques,exercise,pratique,moyenne,30,2,0,0.6918,0.5477,0.6747,2,1,0,synthetic
ELV-ea229b818e,2026-01-21,3e,Physique-Chimie,exercise,pratique,moyenne,34,3,2,0.5996,0.4899,0.6216,1,1,0,synthetic
ELV-ea229b818e,2026-02-11,3e,SVT,exercise,pratique,moyenne,37,1,2,0.8224,0.7759,0.8631,0,1,0,synthetic
ELV-ea229b818e,2026-02-10,3e,Mathématiques,laboratory,pratique,moyenne,28,2,1,0.7833,0.7242,0.8611,2,1,0,synthetic
ELV-ea229b818e,2026-02-16,3e,Physique-Chimie,exercise,pratique,moyenne,40,3,2,0.6269,0.5484,0.6285,25,1,1,synthetic
ELV-dba83c1fbc,2026-01-05,Terminale C,Physique-Chimie,exercise,pratique,bonne,32,2,1,0.6222,0.574,0.6435,4,0,0,synthetic
ELV-dba83c1fbc,2026-01-11,Terminale C,SVT,exercise,pratique,bonne,27,1,1,0.6613,0.6437,0.7272,0,1,0,synthetic
ELV-dba83c1fbc,2026-01-11,Terminale C,Mathématiques,exercise,pratique,bonne,24,1,2,0.6056,0.6216,0.6646,1,1,0,synthetic
ELV-dba83c1fbc,2026-01-17,Terminale C,Physique-Chimie,exercise,pratique,bonne,24,1,2,0.8828,0.7481,0.8043,1,1,0,synthetic
ELV-dba83c1fbc,2026-01-26,Terminale C,SVT,course,pratique,bonne,45,3,1,0.9531,0.6872,0.8435,9,1,0,synthetic
ELV-dba83c1fbc,2026-01-31,Terminale C,Mathématiques,exercise,pratique,bonne,31,3,1,0.7113,0.4919,0.6076,6,1,0,synthetic
ELV-dba83c1fbc,2026-02-26,Terminale C,Physique-Chimie,laboratory,pratique,bonne,27,1,2,0.742,0.5626,0.6986,2,1,0,synthetic
ELV-dba83c1fbc,2026-01-28,Terminale C,SVT,exercise,pratique,bonne,26,2,2,0.7675,0.603,0.6631,4,1,0,synthetic
ELV-90a93353e9,2026-01-09,Terminale C,SVT,laboratory,auditif,bonne,43,2,1,0.8223,0.6399,0.757,14,1,1,synthetic
ELV-90a93353e9,2026-01-13,Terminale C,Mathématiques,exercise,auditif,bonne,27,1,1,0.6245,0.5728,0.6683,11,1,0,synthetic
ELV-90a93353e9,2026-01-19,Terminale C,Physique-Chimie,course,auditif,bonne,32,1,1,0.7958,0.6934,0.8378,0,1,0,synthetic
ELV-90a93353e9,2026-01-28,Terminale C,SVT,exercise,auditif,bonne,17,1,0,0.869,0.7457,0.878,7,1,0,synthetic
ELV-90a93353e9,2026-02-06,Terminale C,Mathématiques,exam,auditif,bonne,32,3,2,0.6959,0.5882,0.6759,1,1,0,synthetic
ELV-90a93353e9,2026-01-26,Terminale C,Physique-Chimie,exercise,auditif,bonne,28,4,0,0.9184,0.6676,0.8029,2,1,0,synthetic
ELV-90a93353e9,2026-02-13,Terminale C,SVT,course,auditif,bonne,15,1,1,0.6971,0.6001,0.7113,11,1,0,synthetic
ELV-90a93353e9,2026-03-04,Terminale C,Mathématiques,exercise,auditif,bonne,33,2,1,0.8245,0.7063,0.8212,5,1,0,synthetic
ELV-cf8f84e4de,2026-01-09,3e,Mathématiques,exercise,visuel,moyenne,24,1,1,0.7093,0.6681,0.7418,3,1,0,synthetic
ELV-cf8f84e4de,2026-01-14,3e,Physique-Chimie,exam,visuel,moyenne,28,1,2,0.7552,0.6591,0.7785,9,0,0,synthetic
ELV-cf8f84e4de,2026-01-11,3e,SVT,laboratory,visuel,moyenne,26,1,1,0.9751,0.8125,0.9868,3,0,0,synthetic
ELV-cf8f84e4de,2026-01-26,3e,Mathématiques,course,visuel,moyenne,14,3,1,0.7188,0.6548,0.7438,0,1,0,synthetic
ELV-cf8f84e4de,2026-01-19,3e,Physique-Chimie,exercise,visuel,moyenne,37,3,1,0.5146,0.4626,0.5859,11,1,1,synthetic
ELV-cf8f84e4de,2026-02-17,3e,SVT,exercise,visuel,moyenne,28,2,1,0.5472,0.5747,0.6567,4,0,1,synthetic
ELV-cf8f84e4de,2026-02-04,3e,Mathématiques,exam,visuel,moyenne,41,2,0,0.7947,0.7053,0.7997,3,1,0,synthetic
ELV-cf8f84e4de,2026-03-05,3e,Physique-Chimie,exam,visuel,moyenne,34,1,1,0.8487,0.7492,0.8535,0,1,0,synthetic
ELV-564d22ec58,2026-01-06,Terminale C,Physique-Chimie,exercise,visuel,bonne,20,1,0,0.8154,0.6431,0.7652,1,1,0,synthetic
ELV-564d22ec58,2026-01-12,Terminale C,SVT,course,visuel,bonne,32,3,0,0.8102,0.7206,0.8623,2,1,0,synthetic
ELV-564d22ec58,2026-01-11,Terminale C,Mathématiques,exercise,visuel,bonne,23,1,1,0.8536,0.6976,0.8076,1,1,0,synthetic
ELV-564d22ec58,2026-01-27,Terminale C,Physique-Chimie,exercise,visuel,bonne,26,2,1,0.5691,0.4842,0.5552,9,0,1,synthetic
ELV-564d22ec58,2026-01-18,Terminale C,SVT,exam,visuel,bonne,21,1,1,0.7657,0.6701,0.7729,1,1,0,synthetic
ELV-564d22ec58,2026-02-08,Terminale C,Mathématiques,exercise,visuel,bonne,39,4,2,0.6769,0.5408,0.6584,1,1,0,synthetic
ELV-564d22ec58,2026-02-06,Terminale C,Physique-Chimie,exercise,visuel,bonne,29,1,1,0.9262,0.7367,0.8539,9,1,0,synthetic
ELV-564d22ec58,2026-03-03,Terminale C,SVT,course,visuel,bonne,37,1,1,0.8993,0.7671,0.9165,17,0,1,synthetic
ELV-9979f969d7,2026-01-07,3e,SVT,course,auditif,bonne,36,3,2,0.641,0.4466,0.4978,5,0,1,synthetic
ELV-9979f969d7,2026-01-10,3e,Mathématiques,exercise,auditif,bonne,30,2,3,0.3729,0.3851,0.4161,19,1,1,synthetic
ELV-9979f969d7,2026-01-20,3e,Physique-Chimie,exercise,auditif,bonne,28,3,2,0.4144,0.2977,0.3207,1,1,1,synthetic
ELV-9979f969d7,2026-01-17,3e,SVT,exercise,auditif,bonne,32,2,1,0.6817,0.5134,0.631,15,1,1,synthetic
ELV-9979f969d7,2026-02-08,3e,Mathématiques,exercise,auditif,bonne,23,2,2,0.518,0.3147,0.3674,16,0,1,synthetic
ELV-9979f969d7,2026-01-29,3e,Physique-Chimie,exercise,auditif,bonne,32,4,2,0.4568,0.3165,0.3403,4,1,1,synthetic
ELV-9979f969d7,2026-02-06,3e,SVT,exercise,auditif,bonne,40,3,1,0.7428,0.5957,0.7079,22,1,1,synthetic
ELV-9979f969d7,2026-01-30,3e,Mathématiques,course,auditif,bonne,44,2,2,0.7103,0.5249,0.6065,1,1,0,synthetic
ELV-378d181b41,2026-01-07,3e,Mathématiques,laboratory,auditif,bonne,34,2,1,0.6884,0.545,0.6884,2,1,0,synthetic
ELV-378d181b41,2026-01-16,3e,Physique-Chimie,exercise,auditif,bonne,22,1,2,0.6419,0.6274,0.6594,0,1,0,synthetic
ELV-378d181b41,2026-01-19,3e,SVT,laboratory,auditif,bonne,32,3,2,0.6376,0.5794,0.672,3,1,0,synthetic
ELV-378d181b41,2026-01-28,3e,Mathématiques,laboratory,auditif,bonne,41,3,2,0.7017,0.5156,0.635,20,1,1,synthetic
ELV-378d181b41,2026-01-29,3e,Physique-Chimie,exercise,auditif,bonne,33,2,3,0.5148,0.571,0.6311,8,1,1,synthetic
ELV-378d181b41,2026-02-06,3e,SVT,laboratory,auditif,bonne,36,2,0,0.8258,0.6083,0.7715,21,0,1,synthetic
ELV-378d181b41,2026-02-12,3e,Mathématiques,exercise,auditif,bonne,38,1,2,0.6156,0.4565,0.4442,1,0,1,synthetic
ELV-378d181b41,2026-02-12,3e,Physique-Chimie,course,auditif,bonne,22,3,3,0.6028,0.6104,0.6426,31,0,1,synthetic
ELV-f2b8d55e8e,2026-01-09,Terminale D,Physique-Chimie,course,visuel,faible,34,2,0,0.5317,0.5631,0.6511,8,0,1,synthetic
ELV-f2b8d55e8e,2026-01-13,Terminale D,SVT,exercise,visuel,faible,33,2,1,0.5916,0.5513,0.6435,9,1,0,synthetic
ELV-f2b8d55e8e,2026-01-17,Terminale D,Mathématiques,exercise,visuel,faible,35,2,2,0.4855,0.4821,0.5373,7,1,1,synthetic
ELV-f2b8d55e8e,2026-01-27,Terminale D,Physique-Chimie,course,visuel,faible,43,2,2,0.5813,0.6311,0.6911,9,1,0,synthetic
ELV-f2b8d55e8e,2026-01-21,Terminale D,SVT,course,visuel,faible,30,1,1,0.7333,0.6956,0.779,4,0,0,synthetic
ELV-f2b8d55e8e,2026-02-15,Terminale D,Mathématiques,course,visuel,faible,30,3,1,0.5268,0.5285,0.6513,13,1,1,synthetic
ELV-f2b8d55e8e,2026-02-02,Terminale D,Physique-Chimie,exercise,visuel,faible,32,2,0,0.7352,0.763,0.8537,3,1,0,synthetic
ELV-f2b8d55e8e,2026-02-10,Terminale D,SVT,laboratory,visuel,faible,51,3,1,0.6997,0.6368,0.7567,0,1,0,synthetic
ELV-d902caebe6,2026-01-08,Terminale C,SVT,exercise,auditif,faible,43,3,2,0.5706,0.5907,0.6158,1,1,0,synthetic
ELV-d902caebe6,2026-01-09,Terminale C,Mathématiques,exercise,auditif,faible,31,1,3,0.4727,0.5189,0.5911,5,0,1,synthetic
ELV-d902caebe6,2026-01-13,Terminale C,Physique-Chimie,laboratory,auditif,faible,33,1,3,0.4389,0.4874,0.5323,2,1,1,synthetic
ELV-d902caebe6,2026-01-28,Terminale C,SVT,exercise,auditif,faible,31,3,2,0.7173,0.7041,0.7763,11,1,0,synthetic
ELV-d902caebe6,2026-02-06,Terminale C,Mathématiques,exercise,auditif,faible,17,1,2,0.4048,0.5022,0.5678,33,0,1,synthetic
ELV-d902caebe6,2026-01-30,Terminale C,Physique-Chimie,laboratory,auditif,faible,22,3,1,0.3796,0.433,0.526,1,1,1,synthetic
ELV-d902caebe6,2026-02-23,Terminale C,SVT,exam,auditif,faible,24,3,2,0.5649,0.5544,0.6479,3,0,0,synthetic
ELV-d902caebe6,2026-01-29,Terminale C,Mathématiques,course,auditif,faible,45,3,0,0.6738,0.54,0.7095,6,1,0,synthetic
ELV-3ad686c415,2026-01-09,Terminale C,Mathématiques,exam,auditif,faible,7,1,3,0.4476,0.6018,0.6922,5,0,1,synthetic
ELV-3ad686c415,2026-01-12,Terminale C,Physique-Chimie,exercise,auditif,faible,36,1,1,0.7118,0.6916,0.7791,0,0,0,synthetic
ELV-3ad686c415,2026-01-17,Terminale C,SVT,exercise,auditif,faible,38,2,1,0.7953,0.63,0.7235,5,0,0,synthetic
ELV-3ad686c415,2026-01-29,Terminale C,Mathématiques,exam,auditif,faible,26,1,2,0.6623,0.6445,0.7493,1,0,0,synthetic
ELV-3ad686c415,2026-02-02,Terminale C,Physique-Chimie,exam,auditif,faible,28,2,1,0.7381,0.6138,0.7296,7,1,0,synthetic
ELV-3ad686c415,2026-01-26,Terminale C,SVT,laboratory,auditif,faible,22,2,1,0.667,0.6236,0.7583,5,1,0,synthetic
ELV-3ad686c415,2026-02-24,Terminale C,Mathématiques,exercise,auditif,faible,30,2,2,0.5698,0.5615,0.6511,4,1,0,synthetic
ELV-3ad686c415,2026-02-17,Terminale C,Physique-Chimie,course,auditif,faible,33,1,1,0.4754,0.554,0.6431,4,1,1,synthetic
ELV-e445dbbb62,2026-01-05,Terminale C,Physique-Chimie,exercise,visuel,moyenne,31,2,1,0.8302,0.6642,0.7909,6,0,0,synthetic
ELV-e445dbbb62,2026-01-10,Terminale C,SVT,course,visuel,moyenne,37,3,1,0.7413,0.6432,0.7351,5,1,0,synthetic
ELV-e445dbbb62,2026-01-17,Terminale C,Mathématiques,exercise,visuel,moyenne,26,3,2,0.6262,0.6156,0.658,6,0,0,synthetic
ELV-e445dbbb62,2026-01-25,Terminale C,Physique-Chimie,exam,visuel,moyenne,27,3,2,0.5737,0.5749,0.6627,9,1,0,synthetic
ELV-e445dbbb62,2026-01-31,Terminale C,SVT,laboratory,visuel,moyenne,31,2,0,0.8412,0.7296,0.8391,1,1,0,synthetic
ELV-e445dbbb62,2026-02-14,Terminale C,Mathématiques,exercise,visuel,moyenne,17,2,2,0.6775,0.6119,0.668,21,1,1,synthetic
ELV-e445dbbb62,2026-01-30,Terminale C,Physique-Chimie,laboratory,visuel,moyenne,40,3,1,0.69,0.5875,0.7074,2,1,0,synthetic
ELV-e445dbbb62,2026-02-13,Terminale C,SVT,exercise,visuel,moyenne,30,3,2,0.4377,0.619,0.6766,11,1,1,synthetic
ELV-91c02f255b,2026-01-05,Terminale D,SVT,exercise,auditif,bonne,19,1,2,0.5442,0.4784,0.5721,0,1,1,synthetic
ELV-91c02f255b,2026-01-17,Terminale D,Mathématiques,exam,auditif,bonne,39,3,2,0.461,0.2317,0.2658,19,1,1,synthetic
ELV-91c02f255b,2026-01-15,Terminale D,Physique-Chimie,course,auditif,bonne,37,2,2,0.5803,0.3271,0.3451,9,1,1,synthetic
ELV-91c02f255b,2026-01-21,Terminale D,SVT,laboratory,auditif,bonne,43,3,2,0.2818,0.1403,0.2004,11,1,1,synthetic
ELV-91c02f255b,2026-01-22,Terminale D,Mathématiques,course,auditif,bonne,35,4,2,0.4614,0.3297,0.4527,7,1,1,synthetic
ELV-91c02f255b,2026-02-12,Terminale D,Physique-Chimie,exercise,auditif,bonne,37,2,2,0.4517,0.3135,0.3766,3,1,1,synthetic
ELV-91c02f255b,2026-02-07,Terminale D,SVT,laboratory,auditif,bonne,40,3,2,0.5276,0.4579,0.5444,2,1,1,synthetic
ELV-91c02f255b,2026-02-06,Terminale D,Mathématiques,exercise,auditif,bonne,39,3,2,0.3928,0.197,0.2317,22,1,1,synthetic
ELV-a5585d0d8d,2026-01-08,3e,Mathématiques,laboratory,auditif,bonne,39,3,3,0.4076,0.3233,0.4194,13,1,1,synthetic
ELV-a5585d0d8d,2026-01-13,3e,Physique-Chimie,course,auditif,bonne,31,1,2,0.7652,0.6593,0.7225,8,1,0,synthetic
ELV-a5585d0d8d,2026-01-18,3e,SVT,laboratory,auditif,bonne,15,1,1,0.9306,0.7283,0.8652,5,1,0,synthetic
ELV-a5585d0d8d,2026-01-15,3e,Mathématiques,exercise,auditif,bonne,21,2,2,0.6712,0.5876,0.6767,1,1,0,synthetic
ELV-a5585d0d8d,2026-01-31,3e,Physique-Chimie,exercise,auditif,bonne,25,2,2,0.5531,0.6056,0.6363,22,0,1,synthetic
ELV-a5585d0d8d,2026-01-23,3e,SVT,exercise,auditif,bonne,25,2,1,0.8265,0.6613,0.7692,3,1,0,synthetic
ELV-a5585d0d8d,2026-01-31,3e,Mathématiques,course,auditif,bonne,28,1,1,0.7255,0.6865,0.803,16,1,1,synthetic
ELV-a5585d0d8d,2026-02-05,3e,Physique-Chimie,course,auditif,bonne,18,1,1,0.8883,0.6529,0.7607,21,1,1,synthetic
ELV-91f72b27f5,2026-01-05,Terminale D,Physique-Chimie,exercise,pratique,faible,36,3,3,0.3062,0.3572,0.3954,9,1,1,synthetic
ELV-91f72b27f5,2026-01-12,Terminale D,SVT,course,pratique,faible,25,3,2,0.3154,0.4489,0.4943,1,0,1,synthetic
ELV-91f72b27f5,2026-01-23,Terminale D,Mathématiques,course,pratique,faible,42,3,1,0.4794,0.4504,0.546,10,1,1,synthetic
ELV-91f72b27f5,2026-01-15,Terminale D,Physique-Chimie,exercise,pratique,faible,33,1,0,0.7416,0.552,0.6594,8,0,0,synthetic
ELV-91f72b27f5,2026-02-08,Terminale D,SVT,exercise,pratique,faible,39,3,2,0.3744,0.3706,0.4125,5,1,1,synthetic
ELV-91f72b27f5,2026-02-12,Terminale D,Mathématiques,exercise,pratique,faible,38,2,1,0.7615,0.6856,0.8105,2,1,0,synthetic
ELV-91f72b27f5,2026-01-23,Terminale D,Physique-Chimie,exercise,pratique,faible,34,3,3,0.5513,0.5233,0.5789,9,1,1,synthetic
ELV-91f72b27f5,2026-01-29,Terminale D,SVT,course,pratique,faible,30,3,1,0.5549,0.4593,0.5393,17,0,1,synthetic
ELV-a1beedf185,2026-01-05,Terminale D,SVT,course,auditif,bonne,22,2,1,0.8233,0.7091,0.8123,1,0,0,synthetic
ELV-a1beedf185,2026-01-14,Terminale D,Mathématiques,exercise,auditif,bonne,19,1,1,0.917,0.6132,0.7266,3,0,0,synthetic
ELV-a1beedf185,2026-01-17,Terminale D,Physique-Chimie,exercise,auditif,bonne,41,3,2,1.0,0.7997,0.8817,12,1,0,synthetic
ELV-a1beedf185,2026-01-18,Terminale D,SVT,exercise,auditif,bonne,19,1,1,0.9048,0.8061,0.8842,9,1,0,synthetic
ELV-a1beedf185,2026-01-27,Terminale D,Mathématiques,course,auditif,bonne,20,3,1,0.8034,0.6637,0.7451,5,1,0,synthetic
ELV-a1beedf185,2026-02-15,Terminale D,Physique-Chimie,course,auditif,bonne,40,3,2,0.6256,0.5817,0.7151,7,1,0,synthetic
ELV-a1beedf185,2026-01-29,Terminale D,SVT,exercise,auditif,bonne,25,1,0,0.9747,0.7772,0.93,0,1,0,synthetic
ELV-a1beedf185,2026-02-09,Terminale D,Mathématiques,course,auditif,bonne,29,1,0,1.0,0.7893,0.9587,1,1,0,synthetic
ELV-f1c3f5347b,2026-01-07,Terminale D,Mathématiques,exercise,pratique,bonne,38,4,2,0.61,0.4923,0.5977,0,1,1,synthetic
ELV-f1c3f5347b,2026-01-14,Terminale D,Physique-Chimie,course,pratique,bonne,34,2,2,0.7725,0.6318,0.7122,2,1,0,synthetic
ELV-f1c3f5347b,2026-01-23,Terminale D,SVT,exercise,pratique,bonne,14,2,0,0.9378,0.6887,0.8099,12,1,0,synthetic
ELV-f1c3f5347b,2026-01-21,Terminale D,Mathématiques,exercise,pratique,bonne,31,2,3,0.4271,0.4202,0.4572,3,0,1,synthetic
ELV-f1c3f5347b,2026-01-26,Terminale D,Physique-Chimie,exercise,pratique,bonne,38,2,1,1.0,0.8038,0.931,32,1,1,synthetic
ELV-f1c3f5347b,2026-01-27,Terminale D,SVT,course,pratique,bonne,33,3,1,0.7298,0.5812,0.6854,15,1,1,synthetic
ELV-f1c3f5347b,2026-01-23,Terminale D,Mathématiques,exercise,pratique,bonne,33,2,2,0.6051,0.5176,0.5856,8,1,1,synthetic
ELV-f1c3f5347b,2026-02-06,Terminale D,Physique-Chimie,exam,pratique,bonne,29,1,2,0.7629,0.58,0.667,10,1,0,synthetic
ELV-857cdb6aad,2026-01-09,Terminale D,Physique-Chimie,exercise,visuel,moyenne,29,2,2,0.5711,0.5411,0.5915,9,1,1,synthetic
ELV-857cdb6aad,2026-01-12,Terminale D,SVT,course,visuel,moyenne,22,4,2,0.6338,0.6194,0.724,2,1,0,synthetic
ELV-857cdb6aad,2026-01-21,Terminale D,Mathématiques,exercise,visuel,moyenne,31,2,1,0.5905,0.485,0.5863,2,1,1,synthetic
ELV-857cdb6aad,2026-01-29,Terminale D,Physique-Chimie,exercise,visuel,moyenne,38,1,2,0.722,0.6121,0.6854,2,1,0,synthetic
ELV-857cdb6aad,2026-01-20,Terminale D,SVT,exercise,visuel,moyenne,32,2,1,0.5927,0.4445,0.5239,0,0,1,synthetic
ELV-857cdb6aad,2026-01-25,Terminale D,Mathématiques,exercise,visuel,moyenne,33,3,1,0.5309,0.5327,0.5701,0,1,1,synthetic
ELV-857cdb6aad,2026-01-25,Terminale D,Physique-Chimie,exam,visuel,moyenne,31,2,1,0.6759,0.6207,0.7548,15,1,1,synthetic
ELV-857cdb6aad,2026-01-28,Terminale D,SVT,laboratory,visuel,moyenne,36,3,3,0.5915,0.4842,0.575,0,1,1,synthetic
ELV-27d2b6e910,2026-01-07,3e,SVT,laboratory,auditif,moyenne,36,1,1,0.5157,0.423,0.564,10,0,1,synthetic
ELV-27d2b6e910,2026-01-13,3e,Mathématiques,course,auditif,moyenne,28,2,2,0.5268,0.5424,0.6331,6,1,1,synthetic
ELV-27d2b6e910,2026-01-21,3e,Physique-Chimie,exercise,auditif,moyenne,32,4,2,0.4635,0.4352,0.5238,4,1,1,synthetic
ELV-27d2b6e910,2026-01-17,3e,SVT,exam,auditif,moyenne,23,2,1,0.623,0.5976,0.725,1,1,0,synthetic
ELV-27d2b6e910,2026-02-10,3e,Mathématiques,course,auditif,moyenne,23,2,2,0.4289,0.424,0.4845,9,0,1,synthetic
ELV-27d2b6e910,2026-01-24,3e,Physique-Chimie,course,auditif,moyenne,31,3,2,0.5757,0.492,0.541,11,1,1,synthetic
